Year,Stage,TotalTime,ReactionTime,Gender,Batch,Event
2019,F,20.07,0.164,M,178,200 Dash
2019,F,20.1,0.163,M,178,200 Dash
2019,F,20.14,0.161,M,178,200 Dash
2019,F,20.39,0.17,M,178,200 Dash
2017,S,20.12,,M,179,200 Dash
2017,S,20.14,,M,179,200 Dash
2017,S,20.19,,M,179,200 Dash
2017,S,20.56,,M,179,200 Dash
2017,S,20.62,0.612,M,179,200 Dash
2017,S,20.62,0.613,M,179,200 Dash
2017,S,20.62,0.618,M,179,200 Dash
2017,S,20.65,,M,179,200 Dash
2017,S,20.69,,M,179,200 Dash
2017,S,20.14,0.158,M,180,200 Dash
2017,S,20.43,0.193,M,180,200 Dash
2017,S,20.52,0.165,M,180,200 Dash
2017,S,20.54,0.154,M,180,200 Dash
2017,S,20.59,0.158,M,180,200 Dash
2017,S,20.61,0.165,M,180,200 Dash
2017,S,20.85,0.118,M,180,200 Dash
2017,S,21.22,0.125,M,180,200 Dash
2017,S,20.17,0.167,M,181,200 Dash
2017,S,20.22,0.148,M,181,200 Dash
2017,S,20.28,0.158,M,181,200 Dash
2017,S,20.3,0.141,M,181,200 Dash
2017,S,20.38,0.156,M,181,200 Dash
2017,S,20.73,0.156,M,181,200 Dash
2017,S,20.74,0.176,M,181,200 Dash
2017,S,20.8,0.174,M,181,200 Dash
2017,F,20.09,,M,182,200 Dash
2017,F,20.11,0.106,M,182,200 Dash
2017,F,20.11,0.107,M,182,200 Dash
2017,F,20.24,,M,182,200 Dash
2017,F,20.26,,M,182,200 Dash
2017,F,20.44,,M,182,200 Dash
2017,F,20.63,,M,182,200 Dash
2017,F,20.64,,M,182,200 Dash
2015,S,20.14,0.147,M,183,200 Dash
2015,S,20.19,0.134,M,183,200 Dash
2015,S,20.2,0.154,M,183,200 Dash
2015,S,20.22,0.148,M,183,200 Dash
2015,S,20.34,0.169,M,183,200 Dash
2015,S,20.37,0.167,M,183,200 Dash
2015,S,20.43,0.169,M,183,200 Dash
2015,S,20.46,0.187,M,183,200 Dash
2015,S,19.87,0.147,M,184,200 Dash
2015,S,20.02,0.164,M,184,200 Dash
2015,S,20.05,0.143,M,184,200 Dash
2015,S,20.31,0.151,M,184,200 Dash
2015,S,20.47,0.182,M,184,200 Dash
2015,S,20.53,0.159,M,184,200 Dash
2015,S,20.56,0.146,M,184,200 Dash
2015,S,20.57,0.17,M,184,200 Dash
2015,S,19.95,0.171,M,185,200 Dash
2015,S,20.01,0.165,M,185,200 Dash
2015,S,20.1,0.18,M,185,200 Dash
2015,S,20.14,0.19,M,185,200 Dash
2015,S,20.23,0.173,M,185,200 Dash
2015,S,20.27,0.15,M,185,200 Dash
2015,S,20.34,0.164,M,185,200 Dash
2015,S,20.64,0.201,M,185,200 Dash
2015,F,19.55,0.147,M,186,200 Dash
2015,F,19.74,0.161,M,186,200 Dash
2015,F,19.87,0.154,M,186,200 Dash
2015,F,19.87,0.17,M,186,200 Dash
2015,F,20.02,0.119,M,186,200 Dash
2015,F,20.11,0.18,M,186,200 Dash
2015,F,20.27,0.198,M,186,200 Dash
2015,F,20.33,0.132,M,186,200 Dash
2013,S,19.97,0.152,M,187,200 Dash
2013,S,20.2,0.213,M,187,200 Dash
2013,S,20.33,0.133,M,187,200 Dash
2013,S,20.51,0.172,M,187,200 Dash
2013,S,20.55,0.147,M,187,200 Dash
2013,S,20.55,0.24,M,187,200 Dash
2013,S,20.61,0.192,M,187,200 Dash
2013,S,21.14,0.176,M,187,200 Dash
2013,S,20.12,0.195,M,188,200 Dash
2013,S,20.13,0.148,M,188,200 Dash
2013,S,20.36,0.179,M,188,200 Dash
2013,S,20.44,0.135,M,188,200 Dash
2013,S,20.46,0.19,M,188,200 Dash
2013,S,20.47,0.133,M,188,200 Dash
2013,S,20.61,0.162,M,188,200 Dash
2013,S,20.66,0.154,M,188,200 Dash
2013,S,19.98,0.149,M,189,200 Dash
2013,S,20,0.14,M,189,200 Dash
2013,S,20.13,0.146,M,189,200 Dash
2013,S,20.42,0.141,M,189,200 Dash
2013,S,20.56,0.151,M,189,200 Dash
2013,S,20.66,0.139,M,189,200 Dash
2013,S,20.67,0.212,M,189,200 Dash
2013,S,20.68,0.155,M,189,200 Dash
2013,F,19.66,0.177,M,190,200 Dash
2013,F,19.79,0.176,M,190,200 Dash
2013,F,20.04,0.147,M,190,200 Dash
2013,F,20.05,0.145,M,190,200 Dash
2013,F,20.08,0.151,M,190,200 Dash
2013,F,20.14,0.172,M,190,200 Dash
2013,F,20.35,0.138,M,190,200 Dash
2013,F,20.37,0.145,M,190,200 Dash
2011,S,20.17,0.173,M,191,200 Dash
2011,S,20.32,0.157,M,191,200 Dash
2011,S,20.58,0.178,M,191,200 Dash
2011,S,20.64,0.199,M,191,200 Dash
2011,S,20.87,0.192,M,191,200 Dash
2011,S,DQ,,M,191,200 Dash
2011,S,DNF,0.184,M,191,200 Dash
2011,S,DNS,,M,191,200 Dash
2011,S,20.31,0.207,M,192,200 Dash
2011,S,20.5,0.143,M,192,200 Dash
2011,S,20.54,0.167,M,192,200 Dash
2011,S,20.56,0.137,M,192,200 Dash
2011,S,20.72,0.17,M,192,200 Dash
2011,S,21.17,0.146,M,192,200 Dash
2011,S,21.18,0.176,M,192,200 Dash
2011,S,DNS,,M,192,200 Dash
2011,S,20.37,0.16,M,193,200 Dash
2011,S,20.52,0.207,M,193,200 Dash
2011,S,20.63,0.178,M,193,200 Dash
2011,S,20.75,0.18,M,193,200 Dash
2011,S,20.88,0.152,M,193,200 Dash
2011,S,20.9,0.201,M,193,200 Dash
2011,S,21.03,0.135,M,193,200 Dash
2011,S,21.15,0.22,M,193,200 Dash
2011,F,19.4,0.193,M,194,200 Dash
2011,F,19.7,0.161,M,194,200 Dash
2011,F,19.8,0.16,M,194,200 Dash
2011,F,19.95,0.164,M,194,200 Dash
2011,F,20.29,0.136,M,194,200 Dash
2011,F,20.31,0.158,M,194,200 Dash
2011,F,20.34,0.122,M,194,200 Dash
2011,F,DNF,0.188,M,194,200 Dash
2009,S,20.08,0.177,M,195,200 Dash
2009,S,20.22,0.164,M,195,200 Dash
2009,S,20.35,0.14,M,195,200 Dash
2009,S,20.45,0.147,M,195,200 Dash
2009,S,20.52,0.157,M,195,200 Dash
2009,S,20.63,0.128,M,195,200 Dash
2009,S,20.67,0.191,M,195,200 Dash
2009,S,20.79,0.138,M,195,200 Dash
2009,S,20.14,0.164,M,196,200 Dash
2009,S,20.26,0.156,M,196,200 Dash
2009,S,20.27,0.163,M,196,200 Dash
2009,S,20.28,0.154,M,196,200 Dash
2009,S,20.43,0.155,M,196,200 Dash
2009,S,20.48,0.166,M,196,200 Dash
2009,S,20.62,0.154,M,196,200 Dash
2009,S,20.7,0.145,M,196,200 Dash
2009,F,19.19 W,0.133,M,197,200 Dash
2009,F,19.81 A,0.179,M,197,200 Dash
2009,F,19.85,0.152,M,197,200 Dash
2009,F,19.89,0.148,M,197,200 Dash
2009,F,19.98,0.146,M,197,200 Dash
2009,F,20.39,0.158,M,197,200 Dash
2009,F,20.61,0.165,M,197,200 Dash
2009,F,20.68,0.161,M,197,200 Dash
2007,S,20.03,0.169,M,198,200 Dash
2007,S,20.05,0.133,M,198,200 Dash
2007,S,20.18,0.165,M,198,200 Dash
2007,S,20.2,0.14,M,198,200 Dash
2007,S,20.4,0.167,M,198,200 Dash
2007,S,20.45,0.125,M,198,200 Dash
2007,S,20.54,0.151,M,198,200 Dash
2007,S,20.68,0.142,M,198,200 Dash
2007,S,20,0.157,M,199,200 Dash
2007,S,20.06,0.163,M,199,200 Dash
2007,S,20.24,0.143,M,199,200 Dash
2007,S,20.33,0.151,M,199,200 Dash
2007,S,20.36,0.139,M,199,200 Dash
2007,S,20.5,0.154,M,199,200 Dash
2007,S,20.53,0.152,M,199,200 Dash
2007,S,20.73,0.151,M,199,200 Dash
2007,F,19.76 C,0.143,M,200,200 Dash
2007,F,19.91,0.159,M,200,200 Dash
2007,F,20.05,0.144,M,200,200 Dash
2007,F,20.06,0.186,M,200,200 Dash
2007,F,20.28,0.144,M,200,200 Dash
2007,F,20.28,0.171,M,200,200 Dash
2007,F,20.57,0.154,M,200,200 Dash
2007,F,20.75,0.143,M,200,200 Dash
2005,S,20.45,0.145,M,201,200 Dash
2005,S,20.49,0.172,M,201,200 Dash
2005,S,20.63,0.14,M,201,200 Dash
2005,S,20.68,0.17,M,201,200 Dash
2005,S,20.75,0.144,M,201,200 Dash
2005,S,20.98,0.193,M,201,200 Dash
2005,S,21.09,0.157,M,201,200 Dash
2005,S,20.27,0.152,M,202,200 Dash
2005,S,20.47,0.179,M,202,200 Dash
2005,S,20.54,0.172,M,202,200 Dash
2005,S,20.65,0.144,M,202,200 Dash
2005,S,20.72,0.141,M,202,200 Dash
2005,S,20.84,0.149,M,202,200 Dash
2005,S,20.93,0.136,M,202,200 Dash
2005,S,20.99,0.156,M,202,200 Dash
2005,F,20.04,0.172,M,203,200 Dash
2005,F,20.2,0.161,M,203,200 Dash
2005,F,20.31,0.124,M,203,200 Dash
2005,F,20.34,0.161,M,203,200 Dash
2005,F,20.41,0.173,M,203,200 Dash
2005,F,20.58,0.156,M,203,200 Dash
2005,F,20.81,0.138,M,203,200 Dash
2005,F,26.27,0.174,M,203,200 Dash
2003,S,20.03,0.157,M,204,200 Dash
2003,S,20.11,0.198,M,204,200 Dash
2003,S,20.29,0.143,M,204,200 Dash
2003,S,20.36,0.188,M,204,200 Dash
2003,S,20.43,0.196,M,204,200 Dash
2003,S,20.48,0.155,M,204,200 Dash
2003,S,20.7,0.188,M,204,200 Dash
2003,S,20.71,0.177,M,204,200 Dash
2003,S,20.18,0.183,M,205,200 Dash
2003,S,20.22,0.169,M,205,200 Dash
2003,S,20.34,0.152,M,205,200 Dash
2003,S,20.44,0.166,M,205,200 Dash
2003,S,20.45,0.185,M,205,200 Dash
2003,S,20.59,0.17,M,205,200 Dash
2003,S,20.59,0.219,M,205,200 Dash
2003,S,20.66,0.164,M,205,200 Dash
2003,F,20.3,0.161,M,206,200 Dash
2003,F,20.31,0.156,M,206,200 Dash
2003,F,20.38,0.176,M,206,200 Dash
2003,F,20.39,0.151,M,206,200 Dash
2003,F,20.41,0.129,M,206,200 Dash
2003,F,20.47,0.166,M,206,200 Dash
2003,F,20.47,0.158,M,206,200 Dash
2003,F,20.62,0.184,M,206,200 Dash
2001,S,20.08,0.155,M,207,200 Dash
2001,S,20.13,0.147,M,207,200 Dash
2001,S,20.15,0.195,M,207,200 Dash
2001,S,20.26,0.157,M,207,200 Dash
2001,S,20.48,0.134,M,207,200 Dash
2001,S,20.56,0.152,M,207,200 Dash
2001,S,20.65,0.143,M,207,200 Dash
2001,S,20.66,0.16,M,207,200 Dash
2001,S,20.03,0.155,M,208,200 Dash
2001,S,20.11,0.165,M,208,200 Dash
2001,S,20.21,0.164,M,208,200 Dash
2001,S,20.29,0.132,M,208,200 Dash
2001,S,20.38,0.146,M,208,200 Dash
2001,S,20.39,0.143,M,208,200 Dash
2001,S,20.4,0.169,M,208,200 Dash
2001,S,20.64,0.162,M,208,200 Dash
2001,F,20.04,0.163,M,209,200 Dash
2001,F,20.2,0.143,M,209,200 Dash
2001,F,20.2,0.136,M,209,200 Dash
2001,F,20.2,0.161,M,209,200 Dash
2001,F,20.22,0.157,M,209,200 Dash
2001,F,20.24,0.179,M,209,200 Dash
2001,F,20.25,0.134,M,209,200 Dash
2001,F,20.38,0.133,M,209,200 Dash
1999,S,20.1,0.164,M,210,200 Dash
1999,S,20.13,0.189,M,210,200 Dash
1999,S,20.28,0.14,M,210,200 Dash
1999,S,20.36,0.177,M,210,200 Dash
1999,S,20.48,0.185,M,210,200 Dash
1999,S,20.51,0.155,M,210,200 Dash
1999,S,20.72,0.149,M,210,200 Dash
1999,S,21.89,0.145,M,210,200 Dash
1999,S,19.84,0.164,M,211,200 Dash
1999,S,19.98,0.13,M,211,200 Dash
1999,S,20.1,0.15,M,211,200 Dash
1999,S,20.1,0.17,M,211,200 Dash
1999,S,20.25,0.145,M,211,200 Dash
1999,S,20.38,0.16,M,211,200 Dash
1999,S,20.72,0.145,M,211,200 Dash
1999,F,19.9,0.144,M,212,200 Dash
1999,F,20,0.138,M,212,200 Dash
1999,F,20.11,0.174,M,212,200 Dash
1999,F,20.23,0.134,M,212,200 Dash
1999,F,20.3,0.131,M,212,200 Dash
1999,F,20.37,0.159,M,212,200 Dash
1999,F,20.48,0.131,M,212,200 Dash
